quarter,quarter_label,quarter_end_date,geography_type,geography_code,rolling_four_quarter_mean_utilisation,rolling_eight_quarter_mean_utilisation,utilisation_trend_slope,utilisation_volatility,consecutive_quarters_below_national_benchmark,consecutive_quarters_below_remoteness_benchmark,persistent_utilisation_classification,participant_provider_growth_quadrant,payment_provider_growth_quadrant,demand_score,purchasing_score,capacity_score,performance_score,optional_cluster,cluster_diagnostic_note,reliability_flag
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Caboolture/Strathpine,0.7575,0.7666666666666666,-0.01699999999999991,0.023629078131263047,3,0,deteriorating,insufficient history,insufficient history,0.846031746031746,0.4890282131661442,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Caboolture/Strathpine,0.7450000000000001,0.7628571428571428,-0.005999999999999997,0.009999999999999872,4,0,persistently low,insufficient history,insufficient history,0.8650793650793651,0.5611285266457681,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Caboolture/Strathpine,0.7375,0.75875,-0.003000000000000061,0.005000000000000023,5,0,persistently low,insufficient history,insufficient history,0.8920634920634921,0.6018808777429467,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Cairns,,,,,1,0,insufficient history,insufficient history,insufficient history,0.2492063492063492,0.8448275862068966,0.1375,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Cairns,0.75,,,0.0,2,0,stable,insufficient history,insufficient history,0.2841269841269841,0.8557993730407524,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Cairns,0.75,,3.742641637258067e-17,0.0,3,0,stable,insufficient history,insufficient history,0.29523809523809524,0.8683385579937304,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Cairns,0.7475,0.7475,-0.0029999999999998617,0.005000000000000023,4,0,persistently low,insufficient history,insufficient history,0.3333333333333333,0.8730407523510971,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Cairns,0.74,0.742,-0.010000000000000038,0.014142135623730982,5,0,persistently low,insufficient history,insufficient history,0.3619047619047619,0.8667711598746082,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Cairns,0.735,0.7399999999999999,-0.007999999999999997,0.012909944487358096,6,0,persistently low,insufficient history,insufficient history,0.3904761904761905,0.8808777429467085,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Cairns,0.73,0.7385714285714285,-0.0020000000000000152,0.008164965809277312,7,0,persistently low,insufficient history,insufficient history,0.4015873015873016,0.9043887147335423,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Cairns,0.7249999999999999,0.73625,6.089360775442307e-17,0.005773502691896342,8,0,persistently low,insufficient history,insufficient history,0.41904761904761906,0.9216300940438872,,0.32734375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Central Australia,,,,,0,0,insufficient history,insufficient history,insufficient history,0.32857142857142857,0.9890282131661442,0.9375,0.95859375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Central Australia,0.805,,,0.007071067811865481,0,0,consistently high,insufficient history,insufficient history,0.38095238095238093,0.9921630094043887,,0.9375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Central Australia,0.8000000000000002,,-0.010000000000000118,0.010000000000000009,0,0,deteriorating,insufficient history,insufficient history,0.40793650793650793,0.9937304075235109,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Central Australia,0.7975000000000001,0.7975000000000001,-0.0069999999999999845,0.009574271077563399,0,0,deteriorating,insufficient history,insufficient history,0.4253968253968254,0.9905956112852664,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Central Australia,0.7925,0.796,-0.0029999999999999354,0.005000000000000097,0,0,consistently high,insufficient history,insufficient history,0.373015873015873,0.9968652037617555,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Central Australia,0.79,0.795,5.94119046319998e-17,0.0,0,0,consistently high,insufficient history,insufficient history,0.43492063492063493,0.9984326018808778,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Central Australia,0.79,0.7942857142857144,5.94119046319998e-17,0.0,0,0,consistently high,insufficient history,insufficient history,0.4857142857142857,0.9952978056426333,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Central Australia,0.79,0.7937500000000001,5.94119046319998e-17,0.0,0,0,consistently high,insufficient history,insufficient history,0.4984126984126984,1.0,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Central Coast,,,,,0,0,insufficient history,insufficient history,insufficient history,0.6571428571428571,0.39655172413793105,0.4375,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Central Coast,0.79,,,0.0,0,0,stable,insufficient history,insufficient history,0.7,0.390282131661442,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Central Coast,0.79,,-7.86578352023717e-18,0.0,0,0,stable,insufficient history,insufficient history,0.7492063492063492,0.40282131661442006,,0.89375,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Central Coast,0.7875000000000001,0.7875000000000001,-0.0029999999999999866,0.005000000000000023,0,0,stable,insufficient history,insufficient history,0.7936507936507936,0.4278996865203762,,0.81640625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Central Coast,0.7825,0.784,-0.006999999999999974,0.009574271077563428,0,0,deteriorating,insufficient history,insufficient history,0.8539682539682539,0.3934169278996865,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Central Coast,0.7775000000000001,0.7816666666666667,-0.007000000000000016,0.009574271077563477,0,0,deteriorating,insufficient history,insufficient history,0.8793650793650793,0.43573667711598746,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Central Coast,0.7725,0.78,-0.003000000000000077,0.005000000000000245,0,0,stable,insufficient history,insufficient history,0.9,0.47335423197492166,,0.740625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Central Coast,0.7649999999999999,0.77625,-0.005999999999999932,0.010000000000000009,0,0,deteriorating,insufficient history,insufficient history,0.9158730158730158,0.4843260188087774,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Central Highlands,,,,,1,1,insufficient history,insufficient history,insufficient history,0.6412698412698413,0.33072100313479624,0.3375,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",insufficient_history
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Central Highlands,0.75,,,0.0,2,2,stable,insufficient history,insufficient history,0.6904761904761905,0.34796238244514105,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Central Highlands,0.75,,3.742641637258067e-17,0.0,3,3,stable,insufficient history,insufficient history,0.7365079365079366,0.3605015673981191,,0.57578125,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Central Highlands,0.7475,0.7475,-0.0029999999999998617,0.005000000000000023,4,4,persistently low,insufficient history,insufficient history,0.8031746031746032,0.3667711598746082,,0.47890625,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Central Highlands,0.7424999999999999,0.744,-0.007000000000000039,0.009574271077563428,5,5,persistently low,insufficient history,insufficient history,0.8603174603174604,0.3557993730407524,,0.39296875,,"Cluster modelling was not run because the currently available feature set lacks the requested community, SEIFA and workforce inputs.",derived_from_local_curated_source
