quarter,ndis_service_area,service_area_state_label,remoteness_category,population_2025_erp,funded_plans_count,service_area_funded_plans_per_1000_population_2025_erp,service_area_mean_plan_utilisation,support_class,service_type,service_type_group,service_category_order,service_type_payment_amount,payment_item_participant_count_sum_not_unique,suppressed_payment_item_rows,suppressed_participant_item_rows,source_item_rows,service_area_payment_amount,service_type_payment_share_of_area_total,service_type_payment_per_1000_population,service_type_rank_within_area,national_service_type_payment_amount,national_service_type_area_mean_payment_amount,national_service_type_area_median_payment_amount,national_service_type_area_mean_share,national_payment_amount_from_area_items,national_service_type_payment_share,service_type_payment_share_gap_from_national,service_type_payment_amount_gap_from_national_area_mean
2024Q2,Barwon,Barwon (VIC),Inner Regional Australia,360843.0,11912.0,33.01158675656726,74.0,Capacity Building,Therapy,Therapy,12,62670000.0,23811.0,3.0,3.0,39.0,682032000.0,0.09188718417904146,173676.64053341758,4.0,2910690000.0,35496219.512195125,29000000.0,0.07742970206378873,39742434000.0,0.07323884591467146,0.01864833826437,27173780.487804875
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Capital,Capital,Capital,1,30876000.0,4752.0,235.0,235.0,322.0,1301245000.0,0.02372804506453435,31344.31541664002,10.0,770140000.0,9391951.219512194,6662500.0,0.014531790423672293,39742434000.0,0.019378279649404462,0.004349765415129887,21484048.780487806
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Core,Community Participation Care,Community Participation Care,2,292321000.0,44079.0,15.0,15.0,61.0,1301245000.0,0.22464716483060454,296754.8136710593,2.0,8354690000.0,101886463.41463415,85725000.0,0.2086263232645507,39742434000.0,0.210220893868755,0.014426270961849536,190434536.58536583
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,13146000.0,3201.0,2.0,2.0,11.0,1301245000.0,0.010102632478895212,13345.393524651821,12.0,717407000.0,8748865.853658536,5574000.0,0.018192684211595915,39742434000.0,0.018051410741475975,-0.007948778262580763,4397134.146341464
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Core,Group Centre Care,Group Centre Care,4,43877000.0,8540.0,67.0,67.0,128.0,1301245000.0,0.03371924579921537,44542.50963647863,6.0,1280702000.0,15618317.07317073,9535000.0,0.030354275596505657,39742434000.0,0.03222505194322019,0.0014941938559951823,28258682.92682927
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Core,High Needs Personal Care,High Needs Personal Care,5,36228000.0,5475.0,16.0,16.0,39.0,1301245000.0,0.027841029168219667,36777.49251567673,8.0,1082262000.0,13198317.07317073,11024000.0,0.02674595909407916,39742434000.0,0.02723190029075723,0.0006091288774624365,23029682.92682927
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,108611000.0,19811.0,28.0,28.0,71.0,1301245000.0,0.08346698738515806,110258.37031081387,4.0,2435570000.0,29702073.17073171,17788000.0,0.053436643730699764,39742434000.0,0.06128386600579119,0.02218312137936687,78908926.82926829
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Core,Other Core,Other Core,7,35034000.0,22621.0,15.0,15.0,59.0,1301245000.0,0.026923446391724847,35565.38237811136,9.0,946961000.0,11548304.878048781,9763000.0,0.022917359000371115,39742434000.0,0.023827453547510452,0.003095992844214395,23485695.12195122
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Core,Personal Care,Personal Care,8,335009000.0,41037.0,18.0,18.0,68.0,1301245000.0,0.2574526703272635,340090.2890080696,1.0,9299090000.0,113403536.58536585,93653500.0,0.22550223568643069,39742434000.0,0.2339839074778359,0.023468762849427588,221605463.41463417
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Capacity Building,Plan Management,Plan Management,9,17191000.0,18756.0,1.0,1.0,4.0,1301245000.0,0.013211193895077406,17451.746545130798,11.0,579643000.0,7068817.073170732,5803000.0,0.0179218828187062,39742434000.0,0.014584989937959009,-0.0013737960428816028,10122182.926829267
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,256920000.0,10492.0,10.0,10.0,49.0,1301245000.0,0.1974416808517996,260816.8647766276,3.0,10294384000.0,125541268.29268293,96933500.0,0.25960048193947743,39742434000.0,0.25902751703632443,-0.06158583618452482,131378731.70731707
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Capacity Building,Support Coordination,Support Coordination,11,42612000.0,10997.0,2.0,2.0,14.0,1301245000.0,0.03274709989279498,43258.32259793576,7.0,1070895000.0,13059695.121951219,10623500.0,0.03254554021890279,39742434000.0,0.02694588358629469,0.005801216306500288,29552304.87804878
2024Q2,Bayside Peninsula,Bayside Peninsula (VIC),Major Cities of Australia,985059.0,21331.0,21.65454048945292,77.0,Capacity Building,Therapy,Therapy,12,89420000.0,35754.0,4.0,4.0,42.0,1301245000.0,0.06871880391471245,90776.28852688012,5.0,2910690000.0,35496219.512195125,29000000.0,0.07742970206378873,39742434000.0,0.07323884591467146,-0.004520041999959007,53923780.487804875
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Capital,Capital,Capital,1,24184000.0,3467.0,224.0,224.0,304.0,972354000.0,0.024871600260810364,41960.90542833645,7.0,770140000.0,9391951.219512194,6662500.0,0.014531790423672293,39742434000.0,0.019378279649404462,0.005493320611405901,14792048.780487806
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Core,Community Participation Care,Community Participation Care,2,199769000.0,25928.0,14.0,14.0,55.0,972354000.0,0.20544883859170632,346612.9720688614,3.0,8354690000.0,101886463.41463415,85725000.0,0.2086263232645507,39742434000.0,0.210220893868755,-0.004772055277048687,97882536.58536585
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,19952000.0,4580.0,2.0,2.0,11.0,972354000.0,0.02051927590157494,34618.09399215055,11.0,717407000.0,8748865.853658536,5574000.0,0.018192684211595915,39742434000.0,0.018051410741475975,0.002467865160098965,11203134.146341464
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Core,Group Centre Care,Group Centre Care,4,21746000.0,5590.0,62.0,62.0,109.0,972354000.0,0.022364282966903,37730.8075357511,9.0,1280702000.0,15618317.07317073,9535000.0,0.030354275596505657,39742434000.0,0.03222505194322019,-0.009860768976317186,6127682.926829269
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Core,High Needs Personal Care,High Needs Personal Care,5,30807000.0,3933.0,16.0,16.0,37.0,972354000.0,0.031682905608451245,53452.26652045819,6.0,1082262000.0,13198317.07317073,11024000.0,0.02674595909407916,39742434000.0,0.02723190029075723,0.004451005317694014,17608682.92682927
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,57228000.0,14208.0,31.0,31.0,66.0,972354000.0,0.05885510832474593,99294.52099953848,5.0,2435570000.0,29702073.17073171,17788000.0,0.053436643730699764,39742434000.0,0.06128386600579119,-0.0024287576810452655,27525926.82926829
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Core,Other Core,Other Core,7,21193000.0,13706.0,16.0,16.0,61.0,972354000.0,0.021795560053231643,36771.31445347066,10.0,946961000.0,11548304.878048781,9763000.0,0.022917359000371115,39742434000.0,0.023827453547510452,-0.0020318934942788087,9644695.121951219
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Core,Personal Care,Personal Care,8,252078000.0,27550.0,21.0,21.0,72.0,972354000.0,0.2592450897512634,437372.6893220392,1.0,9299090000.0,113403536.58536585,93653500.0,0.22550223568643069,39742434000.0,0.2339839074778359,0.025261182273427524,138674463.41463417
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Capacity Building,Plan Management,Plan Management,9,15025000.0,16886.0,1.0,1.0,4.0,972354000.0,0.015452191280130487,26069.40969487079,12.0,579643000.0,7068817.073170732,5803000.0,0.0179218828187062,39742434000.0,0.014584989937959009,0.0008672013421714784,7956182.926829268
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,233402000.0,8041.0,9.0,9.0,47.0,972354000.0,0.24003809312246363,404968.5432014797,2.0,10294384000.0,125541268.29268293,96933500.0,0.25960048193947743,39742434000.0,0.25902751703632443,-0.018989423913860798,107860731.70731707
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Capacity Building,Support Coordination,Support Coordination,11,24020000.0,7189.0,5.0,5.0,15.0,972354000.0,0.02470293740756967,41676.354134495596,8.0,1070895000.0,13059695.121951219,10623500.0,0.03254554021890279,39742434000.0,0.02694588358629469,-0.00224294617872502,10960304.878048781
2024Q2,Beenleigh,Beenleigh (QLD),Major Cities of Australia,576346.0,16391.0,28.439513764301307,79.0,Capacity Building,Therapy,Therapy,12,72950000.0,30477.0,4.0,4.0,42.0,972354000.0,0.07502411673114935,126573.27369323288,4.0,2910690000.0,35496219.512195125,29000000.0,0.07742970206378873,39742434000.0,0.07323884591467146,0.0017852708164778908,37453780.487804875
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Capital,Capital,Capital,1,10188000.0,2015.0,201.0,201.0,256.0,667334000.0,0.015266718015266719,23706.916611595636,12.0,770140000.0,9391951.219512194,6662500.0,0.014531790423672293,39742434000.0,0.019378279649404462,-0.004111561634137744,796048.7804878056
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Core,Community Participation Care,Community Participation Care,2,129629000.0,20051.0,8.0,8.0,49.0,667334000.0,0.19424905669424905,301639.5655128122,2.0,8354690000.0,101886463.41463415,85725000.0,0.2086263232645507,39742434000.0,0.210220893868755,-0.015971837174505954,27742536.585365847
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,18741000.0,4027.0,3.0,3.0,11.0,667334000.0,0.028083388528083387,43609.27799547642,9.0,717407000.0,8748865.853658536,5574000.0,0.018192684211595915,39742434000.0,0.018051410741475975,0.010031977786607412,9992134.146341464
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Core,Group Centre Care,Group Centre Care,4,23858000.0,3449.0,56.0,56.0,95.0,667334000.0,0.03575121303575121,55516.25603842252,6.0,1280702000.0,15618317.07317073,9535000.0,0.030354275596505657,39742434000.0,0.03222505194322019,0.0035261610925310244,8239682.926829269
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Core,High Needs Personal Care,High Needs Personal Care,5,23002000.0,2603.0,22.0,22.0,37.0,667334000.0,0.0344684970344685,53524.39103846905,7.0,1082262000.0,13198317.07317073,11024000.0,0.02674595909407916,39742434000.0,0.02723190029075723,0.007236596743711268,9803682.92682927
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,47728000.0,11283.0,34.0,34.0,65.0,667334000.0,0.07152040807152041,111060.43541796588,5.0,2435570000.0,29702073.17073171,17788000.0,0.053436643730699764,39742434000.0,0.06128386600579119,0.010236542065729215,18025926.82926829
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Core,Other Core,Other Core,7,15398000.0,10791.0,18.0,18.0,57.0,667334000.0,0.023073903023073904,35830.30054822827,10.0,946961000.0,11548304.878048781,9763000.0,0.022917359000371115,39742434000.0,0.023827453547510452,-0.0007535505244365484,3849695.1219512187
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Core,Personal Care,Personal Care,8,182368000.0,19246.0,20.0,20.0,67.0,667334000.0,0.27327844827327846,424360.3227938233,1.0,9299090000.0,113403536.58536585,93653500.0,0.22550223568643069,39742434000.0,0.2339839074778359,0.03929454079544256,68964463.41463415
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Capacity Building,Plan Management,Plan Management,9,11175000.0,12646.0,0.0,0.0,3.0,667334000.0,0.016745737516745737,26003.611418784963,11.0,579643000.0,7068817.073170732,5803000.0,0.0179218828187062,39742434000.0,0.014584989937959009,0.002160747578786728,4106182.926829268
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,127925000.0,4518.0,11.0,11.0,45.0,667334000.0,0.1916956126916956,297674.4510736524,3.0,10294384000.0,125541268.29268293,96933500.0,0.25960048193947743,39742434000.0,0.25902751703632443,-0.06733190434462882,2383731.707317069
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Capacity Building,Support Coordination,Support Coordination,11,21275000.0,5374.0,4.0,4.0,15.0,667334000.0,0.03188058753188059,49505.75686216108,8.0,1070895000.0,13059695.121951219,10623500.0,0.03254554021890279,39742434000.0,0.02694588358629469,0.0049347039455859,8215304.878048781
2024Q2,Brimbank Melton,Brimbank Melton (VIC),Major Cities of Australia,429748.0,12178.0,28.337537347468743,79.0,Capacity Building,Therapy,Therapy,12,56047000.0,21143.0,7.0,7.0,43.0,667334000.0,0.08398642958398643,130418.29164999023,4.0,2910690000.0,35496219.512195125,29000000.0,0.07742970206378873,39742434000.0,0.07323884591467146,0.01074758366931497,20550780.487804875
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Capital,Capital,Capital,1,40430000.0,6103.0,237.0,237.0,351.0,1639185000.0,0.024664696175233425,29397.20104907944,9.0,770140000.0,9391951.219512194,6662500.0,0.014531790423672293,39742434000.0,0.019378279649404462,0.005286416525828962,31038048.780487806
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Core,Community Participation Care,Community Participation Care,2,368357000.0,48143.0,16.0,16.0,60.0,1639185000.0,0.22471960150928663,267837.3679652672,2.0,8354690000.0,101886463.41463415,85725000.0,0.2086263232645507,39742434000.0,0.210220893868755,0.014498707640531627,266470536.58536583
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Capacity Building,Early Childhood Supports,Early Childhood Supports,3,20552000.0,4920.0,1.0,1.0,11.0,1639185000.0,0.012537938060682595,14943.637792745007,12.0,717407000.0,8748865.853658536,5574000.0,0.018192684211595915,39742434000.0,0.018051410741475975,-0.00551347268079338,11803134.146341464
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Core,Group Centre Care,Group Centre Care,4,32424000.0,8858.0,49.0,49.0,109.0,1639185000.0,0.019780561681567364,23575.929923703974,10.0,1280702000.0,15618317.07317073,9535000.0,0.030354275596505657,39742434000.0,0.03222505194322019,-0.012444490261652823,16805682.92682927
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Core,High Needs Personal Care,High Needs Personal Care,5,48790000.0,7366.0,17.0,17.0,41.0,1639185000.0,0.02976479164950875,35475.87037310378,6.0,1082262000.0,13198317.07317073,11024000.0,0.02674595909407916,39742434000.0,0.02723190029075723,0.0025328913587515205,35591682.92682927
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Capacity Building,Other Capacity Building,Other Capacity Building,6,108453000.0,23418.0,28.0,28.0,71.0,1639185000.0,0.06616275771191171,78857.64643521672,5.0,2435570000.0,29702073.17073171,17788000.0,0.053436643730699764,39742434000.0,0.06128386600579119,0.0048788917061205195,78750926.82926829
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Core,Other Core,Other Core,7,41536000.0,25639.0,12.0,12.0,61.0,1639185000.0,0.025339421724820566,30201.388641468307,8.0,946961000.0,11548304.878048781,9763000.0,0.022917359000371115,39742434000.0,0.023827453547510452,0.0015119681773101135,29987695.12195122
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Core,Personal Care,Personal Care,8,454592000.0,48875.0,15.0,15.0,68.0,1639185000.0,0.27732806242126423,330540.00542426715,1.0,9299090000.0,113403536.58536585,93653500.0,0.22550223568643069,39742434000.0,0.2339839074778359,0.04334415494342833,341188463.41463417
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Capacity Building,Plan Management,Plan Management,9,20929000.0,23063.0,1.0,1.0,4.0,1639185000.0,0.012767930404438792,15217.759603170507,11.0,579643000.0,7068817.073170732,5803000.0,0.0179218828187062,39742434000.0,0.014584989937959009,-0.001817059533520217,13860182.926829267
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Core,Shared Accommodation Supports,Shared Accommodation Supports,10,345494000.0,11938.0,8.0,8.0,48.0,1639185000.0,0.2107718164819712,251213.37074574947,3.0,10294384000.0,125541268.29268293,96933500.0,0.25960048193947743,39742434000.0,0.25902751703632443,-0.048255700554353215,219952731.70731705
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Capacity Building,Support Coordination,Support Coordination,11,42980000.0,12285.0,3.0,3.0,16.0,1639185000.0,0.02622034730674085,31251.340615617963,7.0,1070895000.0,13059695.121951219,10623500.0,0.03254554021890279,39742434000.0,0.02694588358629469,-0.0007255362795538407,29920304.87804878
2024Q2,Brisbane,Brisbane (QLD),Major Cities of Australia,1375301.0,26273.0,19.10345444379085,78.0,Capacity Building,Therapy,Therapy,12,114648000.0,46653.0,6.0,6.0,44.0,1639185000.0,0.06994207487257387,83362.11491157208,4.0,2910690000.0,35496219.512195125,29000000.0,0.07742970206378873,39742434000.0,0.07323884591467146,-0.003296771042097593,79151780.48780487
